country,iso3,year,indicator,value,indicator_name,region_group
Senegal,SEN,2012,FP.CPI.TOTL.ZG,1.41822871177854,Inflation_pct,Afrique
Senegal,SEN,2013,FP.CPI.TOTL.ZG,0.710245486695176,Inflation_pct,Afrique
Senegal,SEN,2014,FP.CPI.TOTL.ZG,-1.09025507446895,Inflation_pct,Afrique
Senegal,SEN,2015,FP.CPI.TOTL.ZG,0.135211933635165,Inflation_pct,Afrique
Senegal,SEN,2016,FP.CPI.TOTL.ZG,0.837284942557434,Inflation_pct,Afrique
Senegal,SEN,2017,FP.CPI.TOTL.ZG,1.31815314847789,Inflation_pct,Afrique
Senegal,SEN,2018,FP.CPI.TOTL.ZG,0.460985642464188,Inflation_pct,Afrique
Senegal,SEN,2019,FP.CPI.TOTL.ZG,1.76011151192939,Inflation_pct,Afrique
Senegal,SEN,2020,FP.CPI.TOTL.ZG,2.54314685681662,Inflation_pct,Afrique
Senegal,SEN,2021,FP.CPI.TOTL.ZG,2.18032278088147,Inflation_pct,Afrique
Senegal,SEN,2022,FP.CPI.TOTL.ZG,9.69681899081073,Inflation_pct,Afrique
Senegal,SEN,2023,FP.CPI.TOTL.ZG,5.93947798773215,Inflation_pct,Afrique
Senegal,SEN,2024,FP.CPI.TOTL.ZG,0.804503298792438,Inflation_pct,Afrique
Senegal,SEN,2000,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2001,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2002,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2003,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2004,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2005,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2006,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2007,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2008,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2009,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2010,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2011,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2012,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2013,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2014,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2015,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2016,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2017,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2018,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2019,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2020,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2021,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2022,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2023,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2024,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
Senegal,SEN,2000,NY.GDP.MKTP.CD,6013185003.97525,GDP_USD,Afrique
Senegal,SEN,2001,NY.GDP.MKTP.CD,6507824829.26254,GDP_USD,Afrique
Senegal,SEN,2002,NY.GDP.MKTP.CD,7006402319.75856,GDP_USD,Afrique
Senegal,SEN,2003,NY.GDP.MKTP.CD,8768721563.18211,GDP_USD,Afrique
Senegal,SEN,2004,NY.GDP.MKTP.CD,10076816666.6196,GDP_USD,Afrique
Senegal,SEN,2005,NY.GDP.MKTP.CD,11009033437.939,GDP_USD,Afrique
Senegal,SEN,2006,NY.GDP.MKTP.CD,11697918243.0035,GDP_USD,Afrique
Senegal,SEN,2007,NY.GDP.MKTP.CD,13994218412.9619,GDP_USD,Afrique
Senegal,SEN,2008,NY.GDP.MKTP.CD,16853989627.548,GDP_USD,Afrique
Senegal,SEN,2009,NY.GDP.MKTP.CD,16145867494.9405,GDP_USD,Afrique
Senegal,SEN,2010,NY.GDP.MKTP.CD,16121315909.0758,GDP_USD,Afrique
Senegal,SEN,2011,NY.GDP.MKTP.CD,17814283639.3119,GDP_USD,Afrique
Senegal,SEN,2012,NY.GDP.MKTP.CD,17660870411.5235,GDP_USD,Afrique
Senegal,SEN,2013,NY.GDP.MKTP.CD,18918667724.8817,GDP_USD,Afrique
Senegal,SEN,2014,NY.GDP.MKTP.CD,19797253440.2679,GDP_USD,Afrique
Senegal,SEN,2015,NY.GDP.MKTP.CD,17774766696.1759,GDP_USD,Afrique
Senegal,SEN,2016,NY.GDP.MKTP.CD,19040312333.1864,GDP_USD,Afrique
Senegal,SEN,2017,NY.GDP.MKTP.CD,20996562943.5979,GDP_USD,Afrique
Senegal,SEN,2018,NY.GDP.MKTP.CD,23116701556.1381,GDP_USD,Afrique
Senegal,SEN,2019,NY.GDP.MKTP.CD,23403995992.1354,GDP_USD,Afrique
Senegal,SEN,2020,NY.GDP.MKTP.CD,24530513037.7518,GDP_USD,Afrique
Senegal,SEN,2021,NY.GDP.MKTP.CD,27520784129.7508,GDP_USD,Afrique
Senegal,SEN,2022,NY.GDP.MKTP.CD,27783332222.6759,GDP_USD,Afrique
Senegal,SEN,2023,NY.GDP.MKTP.CD,30696331295.7826,GDP_USD,Afrique
Senegal,SEN,2024,NY.GDP.MKTP.CD,32808056600.9436,GDP_USD,Afrique
Senegal,SEN,2000,NY.GDP.MKTP.KD.ZG,3.88721095816793,GDP_Growth_pct,Afrique
Senegal,SEN,2001,NY.GDP.MKTP.KD.ZG,4.31085146618369,GDP_Growth_pct,Afrique
Senegal,SEN,2002,NY.GDP.MKTP.KD.ZG,0.0686965747419066,GDP_Growth_pct,Afrique
Senegal,SEN,2003,NY.GDP.MKTP.KD.ZG,5.59395094456143,GDP_Growth_pct,Afrique
Senegal,SEN,2004,NY.GDP.MKTP.KD.ZG,4.64329393683312,GDP_Growth_pct,Afrique
Senegal,SEN,2005,NY.GDP.MKTP.KD.ZG,4.31023852639633,GDP_Growth_pct,Afrique
Senegal,SEN,2006,NY.GDP.MKTP.KD.ZG,2.33077098330239,GDP_Growth_pct,Afrique
Senegal,SEN,2007,NY.GDP.MKTP.KD.ZG,2.82711920133374,GDP_Growth_pct,Afrique
Senegal,SEN,2008,NY.GDP.MKTP.KD.ZG,3.70316906391386,GDP_Growth_pct,Afrique
Senegal,SEN,2009,NY.GDP.MKTP.KD.ZG,2.75210448455053,GDP_Growth_pct,Afrique
Senegal,SEN,2010,NY.GDP.MKTP.KD.ZG,3.39088925336209,GDP_Growth_pct,Afrique
Senegal,SEN,2011,NY.GDP.MKTP.KD.ZG,1.33409107961258,GDP_Growth_pct,Afrique
Senegal,SEN,2012,NY.GDP.MKTP.KD.ZG,4.00299555090457,GDP_Growth_pct,Afrique
Senegal,SEN,2013,NY.GDP.MKTP.KD.ZG,2.41238527605579,GDP_Growth_pct,Afrique
Senegal,SEN,2014,NY.GDP.MKTP.KD.ZG,6.22407443790986,GDP_Growth_pct,Afrique
Senegal,SEN,2015,NY.GDP.MKTP.KD.ZG,6.36704365066983,GDP_Growth_pct,Afrique
Senegal,SEN,2016,NY.GDP.MKTP.KD.ZG,6.35606857181878,GDP_Growth_pct,Afrique
Senegal,SEN,2017,NY.GDP.MKTP.KD.ZG,7.4074861863013,GDP_Growth_pct,Afrique
Senegal,SEN,2018,NY.GDP.MKTP.KD.ZG,6.20924103389086,GDP_Growth_pct,Afrique
Senegal,SEN,2019,NY.GDP.MKTP.KD.ZG,4.61362809749708,GDP_Growth_pct,Afrique
Senegal,SEN,2020,NY.GDP.MKTP.KD.ZG,1.3420737726679,GDP_Growth_pct,Afrique
Senegal,SEN,2021,NY.GDP.MKTP.KD.ZG,6.54400109964304,GDP_Growth_pct,Afrique
Senegal,SEN,2022,NY.GDP.MKTP.KD.ZG,3.85043193735768,GDP_Growth_pct,Afrique
Senegal,SEN,2023,NY.GDP.MKTP.KD.ZG,4.2574308328029,GDP_Growth_pct,Afrique
Senegal,SEN,2024,NY.GDP.MKTP.KD.ZG,6.06055141198976,GDP_Growth_pct,Afrique
Senegal,SEN,2000,NY.GDP.PCAP.CD,603.233162455158,GDP_per_capita_USD,Afrique
Senegal,SEN,2001,NY.GDP.PCAP.CD,637.213530563724,GDP_per_capita_USD,Afrique
Senegal,SEN,2002,NY.GDP.PCAP.CD,669.430447319209,GDP_per_capita_USD,Afrique
Senegal,SEN,2003,NY.GDP.PCAP.CD,817.888034221442,GDP_per_capita_USD,Afrique
Senegal,SEN,2004,NY.GDP.PCAP.CD,918.102079522155,GDP_per_capita_USD,Afrique
Senegal,SEN,2005,NY.GDP.PCAP.CD,979.846101520171,GDP_per_capita_USD,Afrique
Senegal,SEN,2006,NY.GDP.PCAP.CD,1017.20196747987,GDP_per_capita_USD,Afrique
Senegal,SEN,2007,NY.GDP.PCAP.CD,1188.93877808175,GDP_per_capita_USD,Afrique
Senegal,SEN,2008,NY.GDP.PCAP.CD,1398.79218010021,GDP_per_capita_USD,Afrique
Senegal,SEN,2009,NY.GDP.PCAP.CD,1308.69404336205,GDP_per_capita_USD,Afrique
Senegal,SEN,2010,NY.GDP.PCAP.CD,1275.88357492357,GDP_per_capita_USD,Afrique
Senegal,SEN,2011,NY.GDP.PCAP.CD,1374.67591873844,GDP_per_capita_USD,Afrique
Senegal,SEN,2012,NY.GDP.PCAP.CD,1326.83798848379,GDP_per_capita_USD,Afrique
Senegal,SEN,2013,NY.GDP.PCAP.CD,1379.83196553924,GDP_per_capita_USD,Afrique
Senegal,SEN,2014,NY.GDP.PCAP.CD,1398.89137601382,GDP_per_capita_USD,Afrique
Senegal,SEN,2015,NY.GDP.PCAP.CD,1218.00613555438,GDP_per_capita_USD,Afrique
Senegal,SEN,2016,NY.GDP.PCAP.CD,1266.43957151587,GDP_per_capita_USD,Afrique
Senegal,SEN,2017,NY.GDP.PCAP.CD,1356.80518449031,GDP_per_capita_USD,Afrique
Senegal,SEN,2018,NY.GDP.PCAP.CD,1452.55612562445,GDP_per_capita_USD,Afrique
Senegal,SEN,2019,NY.GDP.PCAP.CD,1431.18128932159,GDP_per_capita_USD,Afrique
Senegal,SEN,2020,NY.GDP.PCAP.CD,1461.08720350553,GDP_per_capita_USD,Afrique
Senegal,SEN,2021,NY.GDP.PCAP.CD,1598.10676952274,GDP_per_capita_USD,Afrique
Senegal,SEN,2022,NY.GDP.PCAP.CD,1574.0281059306,GDP_per_capita_USD,Afrique
Senegal,SEN,2023,NY.GDP.PCAP.CD,1698.03387300843,GDP_per_capita_USD,Afrique
Senegal,SEN,2024,NY.GDP.PCAP.CD,1773.21829923448,GDP_per_capita_USD,Afrique
Senegal,SEN,2000,SL.UEM.TOTL.ZS,2.668,Unemployment_pct,Afrique
Senegal,SEN,2001,SL.UEM.TOTL.ZS,2.7,Unemployment_pct,Afrique
Senegal,SEN,2002,SL.UEM.TOTL.ZS,2.828,Unemployment_pct,Afrique
Senegal,SEN,2003,SL.UEM.TOTL.ZS,2.794,Unemployment_pct,Afrique
Senegal,SEN,2004,SL.UEM.TOTL.ZS,2.788,Unemployment_pct,Afrique
Senegal,SEN,2005,SL.UEM.TOTL.ZS,2.703,Unemployment_pct,Afrique
Senegal,SEN,2006,SL.UEM.TOTL.ZS,2.77,Unemployment_pct,Afrique
Senegal,SEN,2007,SL.UEM.TOTL.ZS,2.808,Unemployment_pct,Afrique
Senegal,SEN,2008,SL.UEM.TOTL.ZS,2.822,Unemployment_pct,Afrique
Senegal,SEN,2009,SL.UEM.TOTL.ZS,2.814,Unemployment_pct,Afrique
Senegal,SEN,2010,SL.UEM.TOTL.ZS,2.803,Unemployment_pct,Afrique
Senegal,SEN,2011,SL.UEM.TOTL.ZS,2.853,Unemployment_pct,Afrique
Senegal,SEN,2012,SL.UEM.TOTL.ZS,3.888,Unemployment_pct,Afrique
Senegal,SEN,2013,SL.UEM.TOTL.ZS,4.986,Unemployment_pct,Afrique
Senegal,SEN,2014,SL.UEM.TOTL.ZS,5.841,Unemployment_pct,Afrique
Senegal,SEN,2015,SL.UEM.TOTL.ZS,6.757,Unemployment_pct,Afrique
Senegal,SEN,2016,SL.UEM.TOTL.ZS,4.455,Unemployment_pct,Afrique
Senegal,SEN,2017,SL.UEM.TOTL.ZS,4.078,Unemployment_pct,Afrique
Senegal,SEN,2018,SL.UEM.TOTL.ZS,3.455,Unemployment_pct,Afrique
Senegal,SEN,2019,SL.UEM.TOTL.ZS,2.863,Unemployment_pct,Afrique
Senegal,SEN,2020,SL.UEM.TOTL.ZS,3.437,Unemployment_pct,Afrique
Senegal,SEN,2021,SL.UEM.TOTL.ZS,3.44,Unemployment_pct,Afrique
Senegal,SEN,2022,SL.UEM.TOTL.ZS,2.837,Unemployment_pct,Afrique
Senegal,SEN,2023,SL.UEM.TOTL.ZS,2.8,Unemployment_pct,Afrique
Senegal,SEN,2024,SL.UEM.TOTL.ZS,2.992,Unemployment_pct,Afrique
South Africa,ZAF,2000,FP.CPI.TOTL.ZG,5.33895913599828,Inflation_pct,Afrique
South Africa,ZAF,2001,FP.CPI.TOTL.ZG,5.70189483049608,Inflation_pct,Afrique
South Africa,ZAF,2002,FP.CPI.TOTL.ZG,9.494713780996,Inflation_pct,Afrique
South Africa,ZAF,2003,FP.CPI.TOTL.ZG,5.67942414068799,Inflation_pct,Afrique
South Africa,ZAF,2004,FP.CPI.TOTL.ZG,-0.692039437857687,Inflation_pct,Afrique
South Africa,ZAF,2005,FP.CPI.TOTL.ZG,2.06285308223427,Inflation_pct,Afrique
South Africa,ZAF,2006,FP.CPI.TOTL.ZG,3.2439076541923,Inflation_pct,Afrique
South Africa,ZAF,2007,FP.CPI.TOTL.ZG,6.17781214809388,Inflation_pct,Afrique
South Africa,ZAF,2008,FP.CPI.TOTL.ZG,9.90998456005467,Inflation_pct,Afrique
South Africa,ZAF,2009,FP.CPI.TOTL.ZG,7.23809523809527,Inflation_pct,Afrique
South Africa,ZAF,2010,FP.CPI.TOTL.ZG,4.06749555950263,Inflation_pct,Afrique
South Africa,ZAF,2011,FP.CPI.TOTL.ZG,5.0008533879502,Inflation_pct,Afrique
South Africa,ZAF,2012,FP.CPI.TOTL.ZG,5.73797139141739,Inflation_pct,Afrique
South Africa,ZAF,2013,FP.CPI.TOTL.ZG,5.78016910069176,Inflation_pct,Afrique
South Africa,ZAF,2014,FP.CPI.TOTL.ZG,6.13282953059149,Inflation_pct,Afrique
South Africa,ZAF,2015,FP.CPI.TOTL.ZG,4.51869094892506,Inflation_pct,Afrique
South Africa,ZAF,2016,FP.CPI.TOTL.ZG,6.60290842394872,Inflation_pct,Afrique
South Africa,ZAF,2017,FP.CPI.TOTL.ZG,5.18618655524149,Inflation_pct,Afrique
South Africa,ZAF,2018,FP.CPI.TOTL.ZG,4.50987264867388,Inflation_pct,Afrique
South Africa,ZAF,2019,FP.CPI.TOTL.ZG,4.10285075461156,Inflation_pct,Afrique
South Africa,ZAF,2020,FP.CPI.TOTL.ZG,3.23238831615113,Inflation_pct,Afrique
South Africa,ZAF,2021,FP.CPI.TOTL.ZG,4.61874544887136,Inflation_pct,Afrique
South Africa,ZAF,2022,FP.CPI.TOTL.ZG,7.03987272546482,Inflation_pct,Afrique
South Africa,ZAF,2023,FP.CPI.TOTL.ZG,6.0752438457966,Inflation_pct,Afrique
South Africa,ZAF,2024,FP.CPI.TOTL.ZG,4.36115246518962,Inflation_pct,Afrique
South Africa,ZAF,2000,GC.DOD.TOTL.GD.ZS,39.6390583837328,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2001,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2002,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2003,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2004,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2005,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2006,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2007,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2008,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2009,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2010,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2011,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2012,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2013,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2014,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2015,GC.DOD.TOTL.GD.ZS,52.651157246849,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2016,GC.DOD.TOTL.GD.ZS,53.7387913927398,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2017,GC.DOD.TOTL.GD.ZS,56.2597208339946,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2018,GC.DOD.TOTL.GD.ZS,59.1023114125426,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2019,GC.DOD.TOTL.GD.ZS,64.589278136337,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2020,GC.DOD.TOTL.GD.ZS,75.7255090818801,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2021,GC.DOD.TOTL.GD.ZS,74.0826080100226,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2022,GC.DOD.TOTL.GD.ZS,76.2054429487374,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2023,GC.DOD.TOTL.GD.ZS,79.446907709916,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2024,GC.DOD.TOTL.GD.ZS,,Public_debt_pct_GDP,Afrique
South Africa,ZAF,2000,NY.GDP.MKTP.CD,151752757215.309,GDP_USD,Afrique
South Africa,ZAF,2001,NY.GDP.MKTP.CD,135429905922.526,GDP_USD,Afrique
South Africa,ZAF,2002,NY.GDP.MKTP.CD,129087556612.449,GDP_USD,Afrique
South Africa,ZAF,2003,NY.GDP.MKTP.CD,197018965308.697,GDP_USD,Afrique
South Africa,ZAF,2004,NY.GDP.MKTP.CD,255806908594.573,GDP_USD,Afrique
South Africa,ZAF,2005,NY.GDP.MKTP.CD,288867217196.534,GDP_USD,Afrique
South Africa,ZAF,2006,NY.GDP.MKTP.CD,303858675363.643,GDP_USD,Afrique
South Africa,ZAF,2007,NY.GDP.MKTP.CD,333077117253.684,GDP_USD,Afrique
South Africa,ZAF,2008,NY.GDP.MKTP.CD,316131258616.309,GDP_USD,Afrique
South Africa,ZAF,2009,NY.GDP.MKTP.CD,329754060647.129,GDP_USD,Afrique
South Africa,ZAF,2010,NY.GDP.MKTP.CD,417363822801.713,GDP_USD,Afrique
South Africa,ZAF,2011,NY.GDP.MKTP.CD,458199494830.834,GDP_USD,Afrique
South Africa,ZAF,2012,NY.GDP.MKTP.CD,434400545085.811,GDP_USD,Afrique
South Africa,ZAF,2013,NY.GDP.MKTP.CD,400886013595.573,GDP_USD,Afrique
South Africa,ZAF,2014,NY.GDP.MKTP.CD,381198869776.106,GDP_USD,Afrique
South Africa,ZAF,2015,NY.GDP.MKTP.CD,346709790458.563,GDP_USD,Afrique
South Africa,ZAF,2016,NY.GDP.MKTP.CD,323585509674.481,GDP_USD,Afrique
South Africa,ZAF,2017,NY.GDP.MKTP.CD,381448814653.456,GDP_USD,Afrique
South Africa,ZAF,2018,NY.GDP.MKTP.CD,405260723892.517,GDP_USD,Afrique
South Africa,ZAF,2019,NY.GDP.MKTP.CD,389330032224.269,GDP_USD,Afrique
South Africa,ZAF,2020,NY.GDP.MKTP.CD,337974655408.055,GDP_USD,Afrique
South Africa,ZAF,2021,NY.GDP.MKTP.CD,419986284375.368,GDP_USD,Afrique
South Africa,ZAF,2022,NY.GDP.MKTP.CD,407596043067.885,GDP_USD,Afrique
South Africa,ZAF,2023,NY.GDP.MKTP.CD,381440724491.232,GDP_USD,Afrique
South Africa,ZAF,2024,NY.GDP.MKTP.CD,401144998373.585,GDP_USD,Afrique
South Africa,ZAF,2000,NY.GDP.MKTP.KD.ZG,4.20000000067826,GDP_Growth_pct,Afrique
South Africa,ZAF,2001,NY.GDP.MKTP.KD.ZG,2.70000000019104,GDP_Growth_pct,Afrique
South Africa,ZAF,2002,NY.GDP.MKTP.KD.ZG,3.70037440406668,GDP_Growth_pct,Afrique
South Africa,ZAF,2003,NY.GDP.MKTP.KD.ZG,2.94907546754213,GDP_Growth_pct,Afrique
South Africa,ZAF,2004,NY.GDP.MKTP.KD.ZG,4.55455990721774,GDP_Growth_pct,Afrique
South Africa,ZAF,2005,NY.GDP.MKTP.KD.ZG,5.27705197295467,GDP_Growth_pct,Afrique
South Africa,ZAF,2006,NY.GDP.MKTP.KD.ZG,5.60380645895889,GDP_Growth_pct,Afrique
South Africa,ZAF,2007,NY.GDP.MKTP.KD.ZG,5.36047405394162,GDP_Growth_pct,Afrique
South Africa,ZAF,2008,NY.GDP.MKTP.KD.ZG,3.1910438863288,GDP_Growth_pct,Afrique
South Africa,ZAF,2009,NY.GDP.MKTP.KD.ZG,-1.53808913525583,GDP_Growth_pct,Afrique
South Africa,ZAF,2010,NY.GDP.MKTP.KD.ZG,3.03973288127956,GDP_Growth_pct,Afrique
South Africa,ZAF,2011,NY.GDP.MKTP.KD.ZG,3.16855627858818,GDP_Growth_pct,Afrique
South Africa,ZAF,2012,NY.GDP.MKTP.KD.ZG,2.39623238465745,GDP_Growth_pct,Afrique
South Africa,ZAF,2013,NY.GDP.MKTP.KD.ZG,2.48546800826588,GDP_Growth_pct,Afrique
South Africa,ZAF,2014,NY.GDP.MKTP.KD.ZG,1.41382645223793,GDP_Growth_pct,Afrique
South Africa,ZAF,2015,NY.GDP.MKTP.KD.ZG,1.32186223678229,GDP_Growth_pct,Afrique
South Africa,ZAF,2016,NY.GDP.MKTP.KD.ZG,0.664552307858116,GDP_Growth_pct,Afrique
South Africa,ZAF,2017,NY.GDP.MKTP.KD.ZG,1.15794695181735,GDP_Growth_pct,Afrique
South Africa,ZAF,2018,NY.GDP.MKTP.KD.ZG,1.55678384721676,GDP_Growth_pct,Afrique
South Africa,ZAF,2019,NY.GDP.MKTP.KD.ZG,0.25993557687633,GDP_Growth_pct,Afrique
South Africa,ZAF,2020,NY.GDP.MKTP.KD.ZG,-6.1689177146757,GDP_Growth_pct,Afrique
South Africa,ZAF,2021,NY.GDP.MKTP.KD.ZG,4.85864865060148,GDP_Growth_pct,Afrique
South Africa,ZAF,2022,NY.GDP.MKTP.KD.ZG,2.05813661692193,GDP_Growth_pct,Afrique
South Africa,ZAF,2023,NY.GDP.MKTP.KD.ZG,0.80610455095804,GDP_Growth_pct,Afrique
South Africa,ZAF,2024,NY.GDP.MKTP.KD.ZG,0.534843531905139,GDP_Growth_pct,Afrique
South Africa,ZAF,2000,NY.GDP.PCAP.CD,3217.84693448467,GDP_per_capita_USD,Afrique
South Africa,ZAF,2001,NY.GDP.PCAP.CD,2847.15191945908,GDP_per_capita_USD,Afrique
South Africa,ZAF,2002,NY.GDP.PCAP.CD,2688.23676032806,GDP_per_capita_USD,Afrique
South Africa,ZAF,2003,NY.GDP.PCAP.CD,4062.21755993786,GDP_per_capita_USD,Afrique
South Africa,ZAF,2004,NY.GDP.PCAP.CD,5221.46333731721,GDP_per_capita_USD,Afrique
South Africa,ZAF,2005,NY.GDP.PCAP.CD,5836.87663325127,GDP_per_capita_USD,Afrique
South Africa,ZAF,2006,NY.GDP.PCAP.CD,6077.38293388876,GDP_per_capita_USD,Afrique
South Africa,ZAF,2007,NY.GDP.PCAP.CD,6591.85535960564,GDP_per_capita_USD,Afrique
South Africa,ZAF,2008,NY.GDP.PCAP.CD,6184.75474328399,GDP_per_capita_USD,Afrique
South Africa,ZAF,2009,NY.GDP.PCAP.CD,6374.70560042992,GDP_per_capita_USD,Afrique
South Africa,ZAF,2010,NY.GDP.PCAP.CD,7973.47195771517,GDP_per_capita_USD,Afrique
South Africa,ZAF,2011,NY.GDP.PCAP.CD,8646.05571071635,GDP_per_capita_USD,Afrique
South Africa,ZAF,2012,NY.GDP.PCAP.CD,8076.97678479741,GDP_per_capita_USD,Afrique
South Africa,ZAF,2013,NY.GDP.PCAP.CD,7331.65467384919,GDP_per_capita_USD,Afrique
South Africa,ZAF,2014,NY.GDP.PCAP.CD,6856.73137092522,GDP_per_capita_USD,Afrique
South Africa,ZAF,2015,NY.GDP.PCAP.CD,6112.27382485974,GDP_per_capita_USD,Afrique
South Africa,ZAF,2016,NY.GDP.PCAP.CD,5651.20585165749,GDP_per_capita_USD,Afrique
South Africa,ZAF,2017,NY.GDP.PCAP.CD,6618.33508255701,GDP_per_capita_USD,Afrique
South Africa,ZAF,2018,NY.GDP.PCAP.CD,6914.1780318076,GDP_per_capita_USD,Afrique
South Africa,ZAF,2019,NY.GDP.PCAP.CD,6533.71121032856,GDP_per_capita_USD,Afrique
South Africa,ZAF,2020,NY.GDP.PCAP.CD,5580.60383075189,GDP_per_capita_USD,Afrique
South Africa,ZAF,2021,NY.GDP.PCAP.CD,6828.75624590017,GDP_per_capita_USD,Afrique
South Africa,ZAF,2022,NY.GDP.PCAP.CD,6534.24867783397,GDP_per_capita_USD,Afrique
South Africa,ZAF,2023,NY.GDP.PCAP.CD,6034.27208964673,GDP_per_capita_USD,Afrique
South Africa,ZAF,2024,NY.GDP.PCAP.CD,6267.186814093,GDP_per_capita_USD,Afrique
South Africa,ZAF,2000,SL.UEM.TOTL.ZS,22.714,Unemployment_pct,Afrique
South Africa,ZAF,2001,SL.UEM.TOTL.ZS,22.605,Unemployment_pct,Afrique
South Africa,ZAF,2002,SL.UEM.TOTL.ZS,22.547,Unemployment_pct,Afrique
South Africa,ZAF,2003,SL.UEM.TOTL.ZS,22.629,Unemployment_pct,Afrique
South Africa,ZAF,2004,SL.UEM.TOTL.ZS,22.538,Unemployment_pct,Afrique
South Africa,ZAF,2005,SL.UEM.TOTL.ZS,22.461,Unemployment_pct,Afrique
South Africa,ZAF,2006,SL.UEM.TOTL.ZS,22.324,Unemployment_pct,Afrique
South Africa,ZAF,2007,SL.UEM.TOTL.ZS,22.287,Unemployment_pct,Afrique
South Africa,ZAF,2008,SL.UEM.TOTL.ZS,22.407,Unemployment_pct,Afrique
South Africa,ZAF,2009,SL.UEM.TOTL.ZS,23.523,Unemployment_pct,Afrique
South Africa,ZAF,2010,SL.UEM.TOTL.ZS,24.683,Unemployment_pct,Afrique
South Africa,ZAF,2011,SL.UEM.TOTL.ZS,24.639,Unemployment_pct,Afrique
