iso3,country,region_group,year,indicator,indicator_name,value
ESP,Spain,Europe,2009,NY.GDP.MKTP.CD,GDP_USD,1496587590847.66
ESP,Spain,Europe,2010,NY.GDP.MKTP.CD,GDP_USD,1427989078916.67
ESP,Spain,Europe,2011,NY.GDP.MKTP.CD,GDP_USD,1487568659241.25
ESP,Spain,Europe,2012,NY.GDP.MKTP.CD,GDP_USD,1330994811670.31
ESP,Spain,Europe,2013,NY.GDP.MKTP.CD,GDP_USD,1362186923157.65
ESP,Spain,Europe,2014,NY.GDP.MKTP.CD,GDP_USD,1380244561361.96
ESP,Spain,Europe,2015,NY.GDP.MKTP.CD,GDP_USD,1206164777553.12
ESP,Spain,Europe,2016,NY.GDP.MKTP.CD,GDP_USD,1243015667917.12
ESP,Spain,Europe,2017,NY.GDP.MKTP.CD,GDP_USD,1321754088818.83
ESP,Spain,Europe,2018,NY.GDP.MKTP.CD,GDP_USD,1431642809327.06
ESP,Spain,Europe,2019,NY.GDP.MKTP.CD,GDP_USD,1403496387686.27
ESP,Spain,Europe,2020,NY.GDP.MKTP.CD,GDP_USD,1289783836971.21
ESP,Spain,Europe,2021,NY.GDP.MKTP.CD,GDP_USD,1461244901852.69
ESP,Spain,Europe,2022,NY.GDP.MKTP.CD,GDP_USD,1448850658406.62
ESP,Spain,Europe,2023,NY.GDP.MKTP.CD,GDP_USD,1619481980719.64
ESP,Spain,Europe,2024,NY.GDP.MKTP.CD,GDP_USD,1725671652742.19
ESP,Spain,Europe,2000,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,5.20064125553942
ESP,Spain,Europe,2001,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,3.91908880808811
ESP,Spain,Europe,2002,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.75545611564098
ESP,Spain,Europe,2003,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.9392895953076
ESP,Spain,Europe,2004,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,3.1145314799161
ESP,Spain,Europe,2005,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,3.5512255846125
ESP,Spain,Europe,2006,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,4.04343515605099
ESP,Spain,Europe,2007,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,3.53350013165972
ESP,Spain,Europe,2008,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,0.767165748290694
ESP,Spain,Europe,2009,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,-3.76813306940053
ESP,Spain,Europe,2010,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,0.0941223116369514
ESP,Spain,Europe,2011,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,-0.639920636520344
ESP,Spain,Europe,2012,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,-2.86511368637748
ESP,Spain,Europe,2013,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,-1.42732224757626
ESP,Spain,Europe,2014,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.52048593647231
ESP,Spain,Europe,2015,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,4.06086672473866
ESP,Spain,Europe,2016,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.91515598595787
ESP,Spain,Europe,2017,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.89604207865007
ESP,Spain,Europe,2018,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.39541124478878
ESP,Spain,Europe,2019,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.96117850841711
ESP,Spain,Europe,2020,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,-10.9400706350371
ESP,Spain,Europe,2021,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,6.68314420473001
ESP,Spain,Europe,2022,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,6.37031712129601
ESP,Spain,Europe,2023,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.46085796805582
ESP,Spain,Europe,2024,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,3.45525405630191
ESP,Spain,Europe,2000,NY.GDP.PCAP.CD,GDP_per_capita_USD,14743.2671031455
ESP,Spain,Europe,2001,NY.GDP.PCAP.CD,GDP_per_capita_USD,15368.2337984435
ESP,Spain,Europe,2002,NY.GDP.PCAP.CD,GDP_per_capita_USD,17111.0685058941
ESP,Spain,Europe,2003,NY.GDP.PCAP.CD,GDP_per_capita_USD,21522.0170990262
ESP,Spain,Europe,2004,NY.GDP.PCAP.CD,GDP_per_capita_USD,24925.0267844576
ESP,Spain,Europe,2005,NY.GDP.PCAP.CD,GDP_per_capita_USD,26450.9530130382
ESP,Spain,Europe,2006,NY.GDP.PCAP.CD,GDP_per_capita_USD,28421.686527407
ESP,Spain,Europe,2007,NY.GDP.PCAP.CD,GDP_per_capita_USD,32652.015594702
ESP,Spain,Europe,2008,NY.GDP.PCAP.CD,GDP_per_capita_USD,35603.248328071
ESP,Spain,Europe,2009,NY.GDP.PCAP.CD,GDP_per_capita_USD,32279.8208476151
ESP,Spain,Europe,2010,NY.GDP.PCAP.CD,GDP_per_capita_USD,30658.7422282912
ESP,Spain,Europe,2011,NY.GDP.PCAP.CD,GDP_per_capita_USD,31824.6219134777
ESP,Spain,Europe,2012,NY.GDP.PCAP.CD,GDP_per_capita_USD,28456.4438151477
ESP,Spain,Europe,2013,NY.GDP.PCAP.CD,GDP_per_capita_USD,29228.846559842
ESP,Spain,Europe,2014,NY.GDP.PCAP.CD,GDP_per_capita_USD,29707.765509467
ESP,Spain,Europe,2015,NY.GDP.PCAP.CD,GDP_per_capita_USD,25982.4416197775
ESP,Spain,Europe,2016,NY.GDP.PCAP.CD,GDP_per_capita_USD,26755.6061149398
ESP,Spain,Europe,2017,NY.GDP.PCAP.CD,GDP_per_capita_USD,28381.3425596906
ESP,Spain,Europe,2018,NY.GDP.PCAP.CD,GDP_per_capita_USD,30602.4212881113
ESP,Spain,Europe,2019,NY.GDP.PCAP.CD,GDP_per_capita_USD,29786.5245689007
ESP,Spain,Europe,2020,NY.GDP.PCAP.CD,GDP_per_capita_USD,27233.9426461608
ESP,Spain,Europe,2021,NY.GDP.PCAP.CD,GDP_per_capita_USD,30799.4775937775
ESP,Spain,Europe,2022,NY.GDP.PCAP.CD,GDP_per_capita_USD,30319.4987196616
ESP,Spain,Europe,2023,NY.GDP.PCAP.CD,GDP_per_capita_USD,33493.2225409111
ESP,Spain,Europe,2024,NY.GDP.PCAP.CD,GDP_per_capita_USD,35326.7683069278
ESP,Spain,Europe,2000,SL.UEM.TOTL.ZS,Unemployment_pct,13.785
ESP,Spain,Europe,2001,SL.UEM.TOTL.ZS,Unemployment_pct,10.348
ESP,Spain,Europe,2002,SL.UEM.TOTL.ZS,Unemployment_pct,11.146
ESP,Spain,Europe,2003,SL.UEM.TOTL.ZS,Unemployment_pct,11.283
ESP,Spain,Europe,2004,SL.UEM.TOTL.ZS,Unemployment_pct,11.09
ESP,Spain,Europe,2005,SL.UEM.TOTL.ZS,Unemployment_pct,9.146
ESP,Spain,Europe,2006,SL.UEM.TOTL.ZS,Unemployment_pct,8.452
ESP,Spain,Europe,2007,SL.UEM.TOTL.ZS,Unemployment_pct,8.232
ESP,Spain,Europe,2008,SL.UEM.TOTL.ZS,Unemployment_pct,11.254
ESP,Spain,Europe,2009,SL.UEM.TOTL.ZS,Unemployment_pct,17.857
ESP,Spain,Europe,2010,SL.UEM.TOTL.ZS,Unemployment_pct,19.86
ESP,Spain,Europe,2011,SL.UEM.TOTL.ZS,Unemployment_pct,21.39
ESP,Spain,Europe,2012,SL.UEM.TOTL.ZS,Unemployment_pct,24.789
ESP,Spain,Europe,2013,SL.UEM.TOTL.ZS,Unemployment_pct,26.094
ESP,Spain,Europe,2014,SL.UEM.TOTL.ZS,Unemployment_pct,24.441
ESP,Spain,Europe,2015,SL.UEM.TOTL.ZS,Unemployment_pct,22.057
ESP,Spain,Europe,2016,SL.UEM.TOTL.ZS,Unemployment_pct,19.635
ESP,Spain,Europe,2017,SL.UEM.TOTL.ZS,Unemployment_pct,17.224
ESP,Spain,Europe,2018,SL.UEM.TOTL.ZS,Unemployment_pct,15.255
ESP,Spain,Europe,2019,SL.UEM.TOTL.ZS,Unemployment_pct,14.104
ESP,Spain,Europe,2020,SL.UEM.TOTL.ZS,Unemployment_pct,15.532
ESP,Spain,Europe,2021,SL.UEM.TOTL.ZS,Unemployment_pct,14.781
ESP,Spain,Europe,2022,SL.UEM.TOTL.ZS,Unemployment_pct,12.917
ESP,Spain,Europe,2023,SL.UEM.TOTL.ZS,Unemployment_pct,12.179
ESP,Spain,Europe,2024,SL.UEM.TOTL.ZS,Unemployment_pct,11.394
FRA,France,Europe,2000,FP.CPI.TOTL.ZG,Inflation_pct,1.67595988720927
FRA,France,Europe,2001,FP.CPI.TOTL.ZG,Inflation_pct,1.63478079549601
FRA,France,Europe,2002,FP.CPI.TOTL.ZG,Inflation_pct,1.9234122872706
FRA,France,Europe,2003,FP.CPI.TOTL.ZG,Inflation_pct,2.09847219146923
FRA,France,Europe,2004,FP.CPI.TOTL.ZG,Inflation_pct,2.14208964640241
FRA,France,Europe,2005,FP.CPI.TOTL.ZG,Inflation_pct,1.74586936380482
FRA,France,Europe,2006,FP.CPI.TOTL.ZG,Inflation_pct,1.67512449608723
FRA,France,Europe,2007,FP.CPI.TOTL.ZG,Inflation_pct,1.4879980595386
FRA,France,Europe,2008,FP.CPI.TOTL.ZG,Inflation_pct,2.81286194914787
FRA,France,Europe,2009,FP.CPI.TOTL.ZG,Inflation_pct,0.0876204781574552
FRA,France,Europe,2010,FP.CPI.TOTL.ZG,Inflation_pct,1.53112270420926
FRA,France,Europe,2011,FP.CPI.TOTL.ZG,Inflation_pct,2.11159795174994
FRA,France,Europe,2012,FP.CPI.TOTL.ZG,Inflation_pct,1.9541953161351
FRA,France,Europe,2013,FP.CPI.TOTL.ZG,Inflation_pct,0.863715497861805
FRA,France,Europe,2014,FP.CPI.TOTL.ZG,Inflation_pct,0.50775882293799
FRA,France,Europe,2015,FP.CPI.TOTL.ZG,Inflation_pct,0.0375143805125182
FRA,France,Europe,2016,FP.CPI.TOTL.ZG,Inflation_pct,0.18333486112386
FRA,France,Europe,2017,FP.CPI.TOTL.ZG,Inflation_pct,1.03228275064662
FRA,France,Europe,2018,FP.CPI.TOTL.ZG,Inflation_pct,1.85081508315502
FRA,France,Europe,2019,FP.CPI.TOTL.ZG,Inflation_pct,1.10825492288294
FRA,France,Europe,2020,FP.CPI.TOTL.ZG,Inflation_pct,0.476498852725066
FRA,France,Europe,2021,FP.CPI.TOTL.ZG,Inflation_pct,1.64233141038385
FRA,France,Europe,2022,FP.CPI.TOTL.ZG,Inflation_pct,5.22236748369735
FRA,France,Europe,2023,FP.CPI.TOTL.ZG,Inflation_pct,4.87835726508441
FRA,France,Europe,2024,FP.CPI.TOTL.ZG,Inflation_pct,1.99904942291463
FRA,France,Europe,2000,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2001,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2002,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2003,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2004,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2005,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2006,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2007,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2008,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2009,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2010,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2011,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2012,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2013,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2014,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2015,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2016,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2017,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2018,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2019,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2020,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2021,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2022,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2023,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2024,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,
FRA,France,Europe,2000,NY.GDP.MKTP.CD,GDP_USD,1360959069477.49
FRA,France,Europe,2001,NY.GDP.MKTP.CD,GDP_USD,1370376677298.86
FRA,France,Europe,2002,NY.GDP.MKTP.CD,GDP_USD,1492427756382.43
FRA,France,Europe,2003,NY.GDP.MKTP.CD,GDP_USD,1835095983049.09
FRA,France,Europe,2004,NY.GDP.MKTP.CD,GDP_USD,2109792297237.03
FRA,France,Europe,2005,NY.GDP.MKTP.CD,GDP_USD,2192146403028.17
FRA,France,Europe,2006,NY.GDP.MKTP.CD,GDP_USD,2317861544690.82
FRA,France,Europe,2007,NY.GDP.MKTP.CD,GDP_USD,2655816911866.56
FRA,France,Europe,2008,NY.GDP.MKTP.CD,GDP_USD,2926802941585.86
FRA,France,Europe,2009,NY.GDP.MKTP.CD,GDP_USD,2700075882518.98
FRA,France,Europe,2010,NY.GDP.MKTP.CD,GDP_USD,2646230027988.34
FRA,France,Europe,2011,NY.GDP.MKTP.CD,GDP_USD,2870408553990.28
FRA,France,Europe,2012,NY.GDP.MKTP.CD,GDP_USD,2683007095787.23
FRA,France,Europe,2013,NY.GDP.MKTP.CD,GDP_USD,2816077607875.26
FRA,France,Europe,2014,NY.GDP.MKTP.CD,GDP_USD,2861236112552.42
FRA,France,Europe,2015,NY.GDP.MKTP.CD,GDP_USD,2442483452642.5
FRA,France,Europe,2016,NY.GDP.MKTP.CD,GDP_USD,2470407619777.13
FRA,France,Europe,2017,NY.GDP.MKTP.CD,GDP_USD,2588868323334.71
FRA,France,Europe,2018,NY.GDP.MKTP.CD,GDP_USD,2781576320884.39
FRA,France,Europe,2019,NY.GDP.MKTP.CD,GDP_USD,2722793515171.76
FRA,France,Europe,2020,NY.GDP.MKTP.CD,GDP_USD,2647926055110.05
FRA,France,Europe,2021,NY.GDP.MKTP.CD,GDP_USD,2966433692008.09
FRA,France,Europe,2022,NY.GDP.MKTP.CD,GDP_USD,2794788137066.94
FRA,France,Europe,2023,NY.GDP.MKTP.CD,GDP_USD,3056250648138.29
FRA,France,Europe,2024,NY.GDP.MKTP.CD,GDP_USD,3160442622465.08
FRA,France,Europe,2000,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,4.14099996402915
FRA,France,Europe,2001,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.89946701186636
FRA,France,Europe,2002,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.06775027069419
FRA,France,Europe,2003,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,0.967827182558352
FRA,France,Europe,2004,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.86825052501032
FRA,France,Europe,2005,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.88856584109286
FRA,France,Europe,2006,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.71406448755236
FRA,France,Europe,2007,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.53048188351066
FRA,France,Europe,2008,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,0.380171435849121
FRA,France,Europe,2009,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,-2.82455153714783
FRA,France,Europe,2010,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.00032476039051
FRA,France,Europe,2011,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.43757653729007
FRA,France,Europe,2012,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,0.183835264973013
FRA,France,Europe,2013,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,0.781756446231
FRA,France,Europe,2014,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,0.997832947295251
FRA,France,Europe,2015,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.06675474783462
FRA,France,Europe,2016,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,0.860031075424033
FRA,France,Europe,2017,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.08361485997399
FRA,France,Europe,2018,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.64590872395887
FRA,France,Europe,2019,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.02744646419237
FRA,France,Europe,2020,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,-7.44064589948231
FRA,France,Europe,2021,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,6.88233783360239
FRA,France,Europe,2022,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,2.71676264185913
FRA,France,Europe,2023,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.43921494437743
FRA,France,Europe,2024,NY.GDP.MKTP.KD.ZG,GDP_Growth_pct,1.19046798275883
FRA,France,Europe,2000,NY.GDP.PCAP.CD,GDP_per_capita_USD,22340.5939516217
FRA,France,Europe,2001,NY.GDP.PCAP.CD,GDP_per_capita_USD,22331.7948343036
FRA,France,Europe,2002,NY.GDP.PCAP.CD,GDP_per_capita_USD,24144.5727019529
FRA,France,Europe,2003,NY.GDP.PCAP.CD,GDP_per_capita_USD,29479.5222101175
FRA,France,Europe,2004,NY.GDP.PCAP.CD,GDP_per_capita_USD,33644.9282220364
FRA,France,Europe,2005,NY.GDP.PCAP.CD,GDP_per_capita_USD,34696.3718316971
FRA,France,Europe,2006,NY.GDP.PCAP.CD,GDP_per_capita_USD,36431.5658906555
FRA,France,Europe,2007,NY.GDP.PCAP.CD,GDP_per_capita_USD,41486.1907828787
FRA,France,Europe,2008,NY.GDP.PCAP.CD,GDP_per_capita_USD,45464.8181385158
FRA,France,Europe,2009,NY.GDP.PCAP.CD,GDP_per_capita_USD,41728.0884164132
FRA,France,Europe,2010,NY.GDP.PCAP.CD,GDP_per_capita_USD,40694.8211697025
FRA,France,Europe,2011,NY.GDP.PCAP.CD,GDP_per_capita_USD,43929.7840873812
FRA,France,Europe,2012,NY.GDP.PCAP.CD,GDP_per_capita_USD,40863.5814412333
FRA,France,Europe,2013,NY.GDP.PCAP.CD,GDP_per_capita_USD,42669.1795111893
FRA,France,Europe,2014,NY.GDP.PCAP.CD,GDP_per_capita_USD,43148.0459288416
FRA,France,Europe,2015,NY.GDP.PCAP.CD,GDP_per_capita_USD,36702.4323733379
FRA,France,Europe,2016,NY.GDP.PCAP.CD,GDP_per_capita_USD,37024.2157133669
FRA,France,Europe,2017,NY.GDP.PCAP.CD,GDP_per_capita_USD,38687.1626407164
FRA,France,Europe,2018,NY.GDP.PCAP.CD,GDP_per_capita_USD,41418.1766484844
FRA,France,Europe,2019,NY.GDP.PCAP.CD,GDP_per_capita_USD,40408.2848574751
FRA,France,Europe,2020,NY.GDP.PCAP.CD,GDP_per_capita_USD,39169.8606000707
FRA,France,Europe,2021,NY.GDP.PCAP.CD,GDP_per_capita_USD,43725.0999521245
FRA,France,Europe,2022,NY.GDP.PCAP.CD,GDP_per_capita_USD,40988.6396406579
FRA,France,Europe,2023,NY.GDP.PCAP.CD,GDP_per_capita_USD,44700.1384177544
FRA,France,Europe,2024,NY.GDP.PCAP.CD,GDP_per_capita_USD,46103.0840855884
FRA,France,Europe,2000,SL.UEM.TOTL.ZS,Unemployment_pct,10.218
FRA,France,Europe,2001,SL.UEM.TOTL.ZS,Unemployment_pct,8.61
FRA,France,Europe,2002,SL.UEM.TOTL.ZS,Unemployment_pct,8.702
FRA,France,Europe,2003,SL.UEM.TOTL.ZS,Unemployment_pct,8.306
FRA,France,Europe,2004,SL.UEM.TOTL.ZS,Unemployment_pct,8.914
FRA,France,Europe,2005,SL.UEM.TOTL.ZS,Unemployment_pct,8.882
FRA,France,Europe,2006,SL.UEM.TOTL.ZS,Unemployment_pct,8.832
FRA,France,Europe,2007,SL.UEM.TOTL.ZS,Unemployment_pct,8.008
FRA,France,Europe,2008,SL.UEM.TOTL.ZS,Unemployment_pct,7.386
FRA,France,Europe,2009,SL.UEM.TOTL.ZS,Unemployment_pct,9.122
FRA,France,Europe,2010,SL.UEM.TOTL.ZS,Unemployment_pct,9.279
FRA,France,Europe,2011,SL.UEM.TOTL.ZS,Unemployment_pct,9.228
FRA,France,Europe,2012,SL.UEM.TOTL.ZS,Unemployment_pct,9.841
FRA,France,Europe,2013,SL.UEM.TOTL.ZS,Unemployment_pct,9.913
FRA,France,Europe,2014,SL.UEM.TOTL.ZS,Unemployment_pct,10.273
FRA,France,Europe,2015,SL.UEM.TOTL.ZS,Unemployment_pct,10.354
FRA,France,Europe,2016,SL.UEM.TOTL.ZS,Unemployment_pct,10.057
FRA,France,Europe,2017,SL.UEM.TOTL.ZS,Unemployment_pct,9.409
FRA,France,Europe,2018,SL.UEM.TOTL.ZS,Unemployment_pct,9.018
FRA,France,Europe,2019,SL.UEM.TOTL.ZS,Unemployment_pct,8.415
FRA,France,Europe,2020,SL.UEM.TOTL.ZS,Unemployment_pct,8.009
FRA,France,Europe,2021,SL.UEM.TOTL.ZS,Unemployment_pct,7.874
FRA,France,Europe,2022,SL.UEM.TOTL.ZS,Unemployment_pct,7.308
FRA,France,Europe,2023,SL.UEM.TOTL.ZS,Unemployment_pct,7.335
FRA,France,Europe,2024,SL.UEM.TOTL.ZS,Unemployment_pct,7.37
GBR,United Kingdom,Europe,2000,FP.CPI.TOTL.ZG,Inflation_pct,1.18295624210408
GBR,United Kingdom,Europe,2001,FP.CPI.TOTL.ZG,Inflation_pct,1.53234960272418
GBR,United Kingdom,Europe,2002,FP.CPI.TOTL.ZG,Inflation_pct,1.52040245947455
GBR,United Kingdom,Europe,2003,FP.CPI.TOTL.ZG,Inflation_pct,1.37650038542013
GBR,United Kingdom,Europe,2004,FP.CPI.TOTL.ZG,Inflation_pct,1.39039756680422
GBR,United Kingdom,Europe,2005,FP.CPI.TOTL.ZG,Inflation_pct,2.0891364902507
GBR,United Kingdom,Europe,2006,FP.CPI.TOTL.ZG,Inflation_pct,2.4556616643929
GBR,United Kingdom,Europe,2007,FP.CPI.TOTL.ZG,Inflation_pct,2.38656150773327
GBR,United Kingdom,Europe,2008,FP.CPI.TOTL.ZG,Inflation_pct,3.52140856342539
GBR,United Kingdom,Europe,2009,FP.CPI.TOTL.ZG,Inflation_pct,1.96173173560109
GBR,United Kingdom,Europe,2010,FP.CPI.TOTL.ZG,Inflation_pct,2.49265472467065
GBR,United Kingdom,Europe,2011,FP.CPI.TOTL.ZG,Inflation_pct,3.8561124468282
GBR,United Kingdom,Europe,2012,FP.CPI.TOTL.ZG,Inflation_pct,2.5732347965453
GBR,United Kingdom,Europe,2013,FP.CPI.TOTL.ZG,Inflation_pct,2.29166666666659
GBR,United Kingdom,Europe,2014,FP.CPI.TOTL.ZG,Inflation_pct,1.45112016293279
GBR,United Kingdom,Europe,2015,FP.CPI.TOTL.ZG,Inflation_pct,0.36804684232536
GBR,United Kingdom,Europe,2016,FP.CPI.TOTL.ZG,Inflation_pct,1.0084173681141
GBR,United Kingdom,Europe,2017,FP.CPI.TOTL.ZG,Inflation_pct,2.55775577557747
GBR,United Kingdom,Europe,2018,FP.CPI.TOTL.ZG,Inflation_pct,2.29283990345938
GBR,United Kingdom,Europe,2019,FP.CPI.TOTL.ZG,Inflation_pct,1.73810460086513
GBR,United Kingdom,Europe,2020,FP.CPI.TOTL.ZG,Inflation_pct,0.989486703772491
GBR,United Kingdom,Europe,2021,FP.CPI.TOTL.ZG,Inflation_pct,2.51837109614213
GBR,United Kingdom,Europe,2022,FP.CPI.TOTL.ZG,Inflation_pct,7.92204883147902
GBR,United Kingdom,Europe,2023,FP.CPI.TOTL.ZG,Inflation_pct,6.79396706793963
GBR,United Kingdom,Europe,2024,FP.CPI.TOTL.ZG,Inflation_pct,3.2715729463592
GBR,United Kingdom,Europe,2000,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,87.284376049437
GBR,United Kingdom,Europe,2001,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,84.04178204707
GBR,United Kingdom,Europe,2002,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,86.1686223366587
GBR,United Kingdom,Europe,2003,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,86.4073086616893
GBR,United Kingdom,Europe,2004,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,90.2045973945536
GBR,United Kingdom,Europe,2005,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,91.8639528693767
GBR,United Kingdom,Europe,2006,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,91.788062892401
GBR,United Kingdom,Europe,2007,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,93.3735852072108
GBR,United Kingdom,Europe,2008,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,104.84023075526
GBR,United Kingdom,Europe,2009,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,122.887383328898
GBR,United Kingdom,Europe,2010,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,130.497283454602
GBR,United Kingdom,Europe,2011,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,143.125971214621
GBR,United Kingdom,Europe,2012,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,146.371335905972
GBR,United Kingdom,Europe,2013,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,141.033172505075
GBR,United Kingdom,Europe,2014,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,149.584281299965
GBR,United Kingdom,Europe,2015,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,147.063146778865
GBR,United Kingdom,Europe,2016,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,155.581504971929
GBR,United Kingdom,Europe,2017,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,160.141177233502
GBR,United Kingdom,Europe,2018,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,156.766820519267
GBR,United Kingdom,Europe,2019,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,158.972569875821
GBR,United Kingdom,Europe,2020,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,194.682828796265
GBR,United Kingdom,Europe,2021,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,183.804848939919
GBR,United Kingdom,Europe,2022,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,138.215904304967
GBR,United Kingdom,Europe,2023,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,136.142431919028
GBR,United Kingdom,Europe,2024,GC.DOD.TOTL.GD.ZS,Public_debt_pct_GDP,131.073062954793
